threshold,iou,dice,precision,recall,specificity,pixel_accuracy,balanced_accuracy,mcc,cohen_kappa
0.1,0.7049911422893541,0.8269733781053392,0.7439634771128693,0.9308338922474517,0.7959428597596431,0.848431780621722,0.8633883760035475,0.7089260439216318,0.6950867442806514
0.15000000000000002,0.7246895961534118,0.8403710415714137,0.7791826314154393,0.9119885650170416,0.8353686031796004,0.8651830321981079,0.873678584098321,0.7316601057138216,0.7249302878993801
0.2,0.7352390295759915,0.8474210377294803,0.804203153241171,0.895547783443726,0.8611141541621529,0.8745129992078234,0.8783309688029395,0.7444724494903326,0.7413774450906122
0.25,0.7422247221898176,0.8520424635656746,0.8248549691090674,0.8810832612553116,0.8808301263392307,0.8809286264272836,0.8809566937972712,0.7537471090948924,0.7526015199891906
0.30000000000000004,0.7474599352003801,0.8554816280977215,0.8434578120703538,0.8678532099190022,0.897400885708835,0.8859032673157734,0.8826270478139187,0.7614688602605044,0.7612576801600476
0.35,0.7512078374978816,0.8579311049352134,0.8611008081406522,0.8547846514375423,0.9121722533347707,0.8898415376534273,0.8834784523861565,0.7679932342310166,0.7679793565859836
0.4,0.753101787769927,0.8591649304378696,0.8780305882450608,0.8410929275178843,0.925575732722618,0.8927017069640971,0.8833343301202512,0.7730333133402215,0.7725678282491751
0.45000000000000007,0.7528087068253649,0.8589741754407755,0.8929429255520134,0.8274951468734897,0.9368044600612239,0.8942699210071341,0.8821498034673567,0.7760402421488329,0.7746045514693363
0.5,0.7514088005075387,0.8580621500700337,0.9068395742329837,0.814264204321482,0.9467161439109315,0.8951763250888922,0.8804901741162068,0.7781721352580582,0.7753469980251314
0.55,0.7485097379825931,0.8561687953150476,0.9192806714129237,0.8011659157983979,0.9551893565884475,0.8952556156611943,0.8781776361934227,0.7789443071492566,0.7744155531458045
0.6,0.7436063488085598,0.852952100474606,0.9293290559661426,0.7881758300017482,0.9618210664832433,0.8942520746262201,0.8749984482424957,0.7776404858627673,0.7712594890125282
0.65,0.7372238380627821,0.8487378792647438,0.9380906025322899,0.7749264689919779,0.9674237124247769,0.8925190105304851,0.8711750907083774,0.7749693951286597,0.766550155084478
0.7000000000000001,0.7291083587586359,0.8433344909420003,0.9458212474873992,0.7608867596197023,0.9722368164135992,0.8899960906911285,0.8665617880166507,0.7707838915842624,0.7600993302954147
0.75,0.719195377280046,0.8366650897094562,0.9529170528512519,0.7456935429137498,0.9765308032279676,0.8867071992033845,0.8611121730708586,0.7651544442386288,0.7519027118210172
0.8,0.7067539475430138,0.8281849279568778,0.9595304222034331,0.7284684001192858,0.9804291384168747,0.882385947487571,0.8544487692680802,0.7575638719352459,0.7412984569776607
0.85,0.6905815217145358,0.816975121098176,0.9657880714753608,0.7078988904364557,0.9840266409600583,0.8765795603220835,0.845962765698257,0.7471449982703862,0.7271692048205186
0.9,0.6673661588522859,0.8005034230893356,0.972182123865001,0.6803582230073045,0.9875993834349991,0.8680454245258322,0.8339788032211518,0.7315775651740398,0.7064475762701621
