threshold,iou,dice,precision,recall,specificity,pixel_accuracy,balanced_accuracy,mcc,cohen_kappa
0.1,0.643656499934626,0.783200747796424,0.6693444888195432,0.9437303546924221,0.7030363441993593,0.7966954157902644,0.8233833494458906,0.633668024425982,0.6019762125118098
0.15000000000000002,0.6755675275429055,0.8063745763008128,0.7140508681294911,0.9261176016242978,0.7637591087865986,0.8269361927236988,0.8449383552054481,0.6727294958516646,0.6545903089622126
0.2,0.6956136317010536,0.8204860101333442,0.7458861905586588,0.9116663334129333,0.8021568945232447,0.8447693066719251,0.856911613968089,0.6968800672756718,0.6861430415494262
0.25,0.7091756134620028,0.8298452281629967,0.771025050648477,0.898381186665128,0.8300545918019633,0.8566418983441688,0.8642178892335457,0.7134047872890822,0.7072322638292923
0.30000000000000004,0.7196465149766998,0.8369702827984397,0.7930511495134606,0.8860390832361185,0.8527199233366569,0.8656851050459143,0.8693795032863877,0.7265792779436845,0.7233641105529394
0.35,0.7272668271151115,0.842101307914071,0.8124828771721349,0.8739608710605125,0.8715163086170598,0.8724675389714452,0.872738589838786,0.7367536682563761,0.7353774400757765
0.4,0.7329301621110204,0.8458854005035953,0.8305897571098633,0.8617549636715345,0.8880391490303704,0.8778114229926974,0.8748970563509524,0.7450689073027423,0.7447221956734125
0.45000000000000007,0.7373580884616971,0.8488268404293942,0.8483423787000268,0.8493118557967297,0.9032859507238834,0.8822835019696287,0.8762989032603066,0.7524420604259362,0.752441731403676
0.5,0.7398589092362194,0.8504815020443354,0.8654353086403165,0.83603568976096,0.9171961308616041,0.8856149064355241,0.876615910311282,0.7582018357646966,0.757905041307891
0.55,0.7392489587119857,0.8500783686073813,0.8803474636605855,0.8218215763320532,0.9288500443221234,0.8872030298193018,0.8753358103270883,0.7609955465143606,0.759840381902277
0.6,0.7356711733703801,0.8477080044393789,0.8939412310174958,0.8060218302142689,0.9390864766271506,0.88730824077046,0.8725541534207097,0.7612123684936059,0.7586512270426411
0.65,0.7306727792918305,0.8443800446099494,0.9079530626374794,0.789126985668566,0.9490408537632523,0.8868150244225989,0.8690839197159091,0.7607224010853565,0.7561291806723663
0.7000000000000001,0.7234161209058395,0.8395141627497449,0.9215911471472534,0.7708612000105117,0.9582234766029583,0.885316897661258,0.864542338306735,0.7586453382960143,0.7513906639410073
0.75,0.7127605784948652,0.8322944694596169,0.9340372919830998,0.7505396768086251,0.9662372961271847,0.8823048429333524,0.8583884864679049,0.7538346191121562,0.7432811124696375
0.8,0.6972034282725157,0.8215908790405384,0.9450584663763169,0.7266565129014898,0.9730908131471333,0.8771980748032079,0.8498736630243116,0.7450496093000268,0.7303841385422927
0.85,0.6751966265476027,0.8061102987523431,0.9551755962406334,0.697290681425808,0.9791563166136448,0.8694765050928076,0.8382234990197264,0.7313222494409783,0.7113041978553797
0.9,0.6375206234430556,0.7786413365623487,0.9651590496935696,0.6525378966623973,0.9849953404200792,0.8556291984789299,0.8187666185412382,0.7059395347454999,0.6773559484827287
