threshold,iou,dice,precision,recall,specificity,pixel_accuracy,balanced_accuracy,mcc,cohen_kappa
0.1,0.7039651276725963,0.8262670593900296,0.7368857529986449,0.9403246995860417,0.7861292700309752,0.8461299353824073,0.8632269848085085,0.7083833652850459,0.6917881509113798
0.15000000000000002,0.7246254041775877,0.8403278792279367,0.7700013398670339,0.924791906847393,0.8240427569842533,0.8632463575243117,0.8744173319158232,0.7317522720108102,0.7224732214881421
0.2,0.7390283325877369,0.8499324809596818,0.7965390231151916,0.9109983558212953,0.8517751687985993,0.8748201490282179,0.8813867623099473,0.7483168953876392,0.7433846698662189
0.25,0.7488736588015187,0.8564068136456608,0.8184091298071599,0.8981046584301579,0.8730654650090744,0.8828087386551436,0.8855850617196162,0.7601112893343541,0.7577764714431701
0.30000000000000004,0.7554229659564304,0.8606734452113577,0.8367769995689711,0.8859748700024794,0.8899164745808423,0.888382713833611,0.8879456722916609,0.7685704746767584,0.7676987435881395
0.35,0.7596442866168964,0.8634066468938373,0.8530487333106715,0.8740191885595326,0.9040931202148912,0.8923907246623006,0.889056154387212,0.7748112713394099,0.7746558036974294
0.4,0.7620812452539059,0.864978555678452,0.8679209830294852,0.8620560117640472,0.9164361525177117,0.8952757028432993,0.8892460821408794,0.7794601369339005,0.7794481851113072
0.45000000000000007,0.7630168938457191,0.865580921554675,0.8815557451221661,0.8501747582577419,0.9272384855711685,0.8972513781283007,0.8887066219144553,0.7828055839954083,0.7824689090870788
0.5,0.7627865524798967,0.8654326882705168,0.8939785598224624,0.8386534187833992,0.9366453609748661,0.8985146475838615,0.8876493898791327,0.7851374677161219,0.7841065281541449
0.55,0.7616524256664057,0.8647022699478127,0.9057728235113308,0.8271946929247757,0.945185692214797,0.8992729275932401,0.8861901925697864,0.7867871343306306,0.7847370413285046
0.6,0.7591642207923172,0.8630964770877322,0.9163487011292525,0.8156936685980148,0.9525683410634916,0.8993075444148138,0.8841310048307532,0.7872100911648988,0.7838907754419638
0.65,0.7549636274451447,0.8603752415589511,0.9256467474427809,0.803702567043986,0.9588775150428696,0.8984956985864884,0.8812900410434278,0.7860724823830112,0.7812613585706344
0.7000000000000001,0.7488535586049034,0.8563936699220023,0.9339249715357175,0.7907484040954789,0.9643636678473381,0.896806339006046,0.8775560359714085,0.7832773126966651,0.7767254114844238
0.75,0.7409373350277426,0.8511935727036786,0.9417128257849142,0.7765500811806094,0.9693836588731598,0.8943480822867724,0.8729668700268847,0.7790717436108331,0.7704603954357243
0.8,0.7308170313652995,0.8444763578375676,0.9490938086667716,0.7606327402940326,0.9740124233533237,0.8909819276182802,0.8673225818236782,0.7731821577345429,0.7621131201273169
0.85,0.7167950664362648,0.8350385907436151,0.956086488595438,0.7411973140129957,0.9783147654170581,0.8860474077415911,0.8597560397150269,0.7643014578124403,0.7501132909967743
0.9,0.6956156850656117,0.8204874385066743,0.9630406382082537,0.7146953242025619,0.9825285039914365,0.8783090142381219,0.8486119140969992,0.7500814850345676,0.7314609216859294
