threshold,iou,dice,precision,recall,specificity,pixel_accuracy,balanced_accuracy,mcc,cohen_kappa
0.1,0.6955859381497143,0.8204667454470201,0.7254060258205309,0.9441991798530408,0.7723315946360231,0.8392088652212859,0.8582653872445319,0.6987491532578214,0.6793400861958799
0.15000000000000002,0.716729648053135,0.8349941982605653,0.7586269157096349,0.9284574998657463,0.8118293329398893,0.8572117909962759,0.8701434164028179,0.722671921486216,0.7113810744872892
0.2,0.7311372780505061,0.8446901205592028,0.7843143825462177,0.9151364074181139,0.8396953414069884,0.8690510374127012,0.8774158744125511,0.7391690467129179,0.732650700851589
0.25,0.7413844782338539,0.8514885569507091,0.8058055568441344,0.9026626097309328,0.8614325270090714,0.8774760141795054,0.8820475683700021,0.7512710825847034,0.7477807895523922
0.30000000000000004,0.7489324831900777,0.8564452777776923,0.8248044636412569,0.8906105170307892,0.8794994145939656,0.8838229768481843,0.8850549658123774,0.7606945074306142,0.7591168892818757
0.35,0.7547059940731138,0.8602079170211887,0.8424490757730712,0.8787315943963099,0.8953202102739698,0.8888652330234056,0.8870259023351399,0.7685181149720572,0.7680478630906902
0.4,0.7589239665659188,0.8629411856245541,0.8591589194083844,0.8667569003518016,0.9094929402946399,0.8928634536849869,0.8881249203232208,0.7750260685504153,0.7750058300768201
0.45000000000000007,0.7617462146314725,0.8647627090725062,0.8751829394993856,0.8545876927682416,0.9223643766170282,0.8959910519473202,0.8884760346926349,0.7804309449881263,0.7802849194263902
0.5,0.7630621335346143,0.8656100304358707,0.8901823323025219,0.8423578596655199,0.9338059153593443,0.8982215650153883,0.8880818875124321,0.7845809032008569,0.7838069665499682
0.55,0.7629503127053656,0.8655380780806773,0.9040152945401089,0.8302025230544933,0.9438513123112736,0.8996281923947634,0.8870269176828834,0.7875119313111051,0.7856979305619983
0.6,0.7612351998856757,0.8644333249018513,0.9164446647772536,0.8180085670965449,0.9524932748248506,0.9001624634215882,0.8852509209606978,0.7890000930150363,0.7858221252710492
0.65,0.7580886015402888,0.8624009061615161,0.9274926956807577,0.8058463064250939,0.9598715131499252,0.8999370850605287,0.8828589097875096,0.7891771659500906,0.7843908871090789
0.7000000000000001,0.7530993836127449,0.8591633659248409,0.9369663115194176,0.7932908139655785,0.9660053578982711,0.8987985179696606,0.8796480859319249,0.7876257275207972,0.7810343566333751
0.75,0.7459652415984909,0.8545018237768973,0.9454729275746409,0.7795002108067901,0.971364245989837,0.8967059386637939,0.8754322283983136,0.7842614464505243,0.7755763822074153
0.8,0.7365118397886151,0.8482658429536195,0.9534467036468406,0.7639856537124275,0.9762387916294841,0.8936466581615813,0.8701122226709559,0.7790919251653626,0.76792157680871
0.85,0.7233932018403796,0.8394987296780345,0.9611981047370373,0.7451532605354835,0.9808391424393305,0.8891288383857353,0.862996201487407,0.7711871742596196,0.7568702372727446
0.9,0.7031984324406134,0.8257387031914525,0.968907344413234,0.7194331182608954,0.9852939750820845,0.8818419574301838,0.85236354667149,0.7580334209918357,0.7392768461631869
