threshold,iou,dice,precision,recall,specificity,pixel_accuracy,balanced_accuracy,mcc,cohen_kappa
0.1,0.700687169543158,0.8240047694737158,0.7456755111570492,0.9207217019020599,0.7999696095999544,0.8469567732377485,0.8603456557510072,0.7032842108627225,0.6912386074018123
0.15000000000000002,0.7226317696190435,0.8389857685938906,0.7833560164747336,0.9031205574896968,0.8409028205021982,0.8651130427291621,0.8720116889959475,0.7293607296422153,0.7239341818910883
0.2,0.7354299719109906,0.8475478513271989,0.8102028874516813,0.8885018778371795,0.8674183353705682,0.8756223825307993,0.8779601066038738,0.7451439745520478,0.7428891221766891
0.25,0.7431872419790632,0.8526763208011011,0.8313761949373887,0.87509657693191,0.8869406229691394,0.8823318570365994,0.8810185999505247,0.7555192570897923,0.7548322459189747
0.30000000000000004,0.7476570884648619,0.8556107412600057,0.8488350521165186,0.8624954725099948,0.9021605685039763,0.8867260503880072,0.8823280205069856,0.7624947337610656,0.7624289675056135
0.35,0.7500696100757624,0.8571883149759867,0.8639278296955436,0.8505531364508363,0.9146659022535388,0.8897182846958542,0.8826095193521876,0.7674372966095508,0.7673753358413289
0.4,0.7506003145138713,0.8575347648355787,0.8774196468672251,0.8385312079743239,0.9253788312275436,0.8915846053259078,0.8819550196009338,0.7706207710260932,0.7701052723550756
0.45000000000000007,0.7498746040467593,0.8570609600397647,0.8904219985121096,0.8261094892762757,0.9352418537555958,0.8927761691433567,0.8806756715159357,0.7728529139494513,0.7714650468579428
0.5,0.7484836465999727,0.8561517267324088,0.9033639315205136,0.8136292931174154,0.9445588301696002,0.8936114100031641,0.8790940616435078,0.7747693364018776,0.772109124107021
0.55,0.7451508846242987,0.8539672886619394,0.9145596754426107,0.8009048810055656,0.9523392267341895,0.8934129568246695,0.8766220538698775,0.774833529453705,0.7706266846413204
0.6,0.7398855364821196,0.8504990943003028,0.9244995242813945,0.7874672449666308,0.9590357698705807,0.8922748699054851,0.8732515074186058,0.7731743726275786,0.7671419030628148
0.65,0.7329597080011739,0.8459050774430094,0.9336226559639808,0.7732547083039594,0.964981272159788,0.890376457801232,0.8691179902318737,0.7701452897980852,0.7619929785456446
0.7000000000000001,0.7237440976145573,0.8397349683356446,0.9418008067222785,0.7576284521754233,0.9701775385685735,0.8874702453613281,0.8639029953719983,0.7651997339668591,0.7545896959760721
0.75,0.71191907716579,0.8317204786857393,0.9493799751519815,0.740008957860351,0.9748667548790799,0.8834786759667741,0.8574378563697155,0.7582087404649446,0.7446844218433183
0.8,0.6967333055536713,0.8212643710984574,0.9563282765362803,0.7196298027099812,0.9790669853151107,0.8781145535982572,0.8493483940125459,0.7485958531420627,0.7315618070896935
0.85,0.6765408966869185,0.8070675735066873,0.9634671692071616,0.6943532344845631,0.9832291076625701,0.8708214659790893,0.8387911710735666,0.7354143902039929,0.7137692525680488
0.9,0.6509682658885377,0.7885896771470552,0.974655446071596,0.6621772856540552,0.9890317555662773,0.8618458478878706,0.8256045206101663,0.7199560009713558,0.6914456143547397
