image_id,split,experiment,prompt_mode,status,image_path,mask_path,prediction_path,probability_path,threshold,tp,fp,fn,tn,iou,dice,precision,recall,specificity,pixel_accuracy,balanced_accuracy,mcc,cohen_kappa,boundary_precision,boundary_recall,boundary_f1,boundary_iou,hd95,assd,water_fraction,predicted_water_fraction,latency_ms
water_body_1,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_1.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_1.png,0.5,258099,99614,682391,2991959,0.24814730065454993,0.3976250247457447,0.7215253569202126,0.2744303501366309,0.9677788620873581,0.8060533776381966,0.6211046061119945,0.3602465895251827,0.30877244861763953,0.6624983311824129,0.046692897614432224,0.08723730777131188,0.009189344386728006,202.63566894531178,63.348297119140625,0.23325280383763844,0.08871711577919293,7.602432000112458
water_body_10,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_10.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_10.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_10.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_10.png,0.5,20180,4525,11643,27408,0.5551887311543964,0.7139824511746391,0.8168386966201174,0.6341325456430883,0.8582970594682616,0.7464081811907899,0.746214802555675,0.5053893269489084,0.492619385499922,0.9399505475097139,0.3361054247697032,0.49515457769291354,0.06660889659156558,21.37829761505127,6.334256172180176,0.49913733609385785,0.38749294184076793,7.602432000112458
water_body_100,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_100.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_100.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_100.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_100.png,0.5,180829,3720,4360,132011,0.957228083362889,0.9781466876545013,0.9798427517894976,0.976456484996409,0.9725928490912172,0.9748223856412813,0.9745246670438131,0.9484600565600997,0.948452150698871,0.9434171597633136,0.5705296876787553,0.7110520404596143,0.11116504854368932,23.393798828125,4.72281551361084,0.5770565873114795,0.5750623208276205,7.602432000112458
water_body_1003,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1003.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1003.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_1003.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_1003.png,0.5,382933,16205,28689,227328,0.8950650613448894,0.9446272633085007,0.9594000070151176,0.9303025591440691,0.9334587099078975,0.9314757576451375,0.9318806345259834,0.8555117614117654,0.854814248943418,0.8838439497465286,0.1851109453663994,0.30611055684752364,0.03827803554232689,107.4976806640625,29.415287017822266,0.6282818569651456,0.6092268241866429,7.602432000112458
water_body_1004,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1004.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1004.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_1004.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_1004.png,0.5,76838,3915,2310,79937,0.9250568845334264,0.9610696618532717,0.951518829021832,0.9708141709203012,0.9533105948576063,0.9618098159509203,0.9620623828889537,0.9237786671897513,0.9235994231570507,0.9124472573839663,0.47551401869158877,0.6252068695022431,0.09238053292226382,21.393798828125,5.41955041885376,0.48557055214723926,0.49541717791411044,7.602432000112458
water_body_101,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_101.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_101.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_101.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_101.png,0.5,11312,877,839,3100,0.868283696653362,0.9294987674609696,0.9280498810402822,0.9309521850053494,0.77948202162434,0.8936011904761905,0.8552171033148447,0.7127391931490047,0.7127247708656115,0.9708994708994709,0.5949021392808375,0.737756518462408,0.12882262996941896,11.393798828125,2.8578600883483887,0.7534102182539683,0.7557663690476191,7.602432000112458
water_body_1010,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1010.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1010.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_1010.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_1010.png,0.5,88928,2818,2589,42025,0.9426829914665819,0.9704959539023152,0.969284764458396,0.9717101740660206,0.9371585308743839,0.9603476092695805,0.9544343524702023,0.9100603977807605,0.9100537944094899,0.90625,0.5111787072243346,0.6536564429109369,0.11263297872340426,24.1968994140625,5.165044784545898,0.6711425638017013,0.6728219419184511,7.602432000112458
water_body_1011,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1011.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1011.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_1011.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_1011.png,0.5,38671,1670,3413,74806,0.8838277643186908,0.9383318168031544,0.9586029101906249,0.9189002946487976,0.9781630838432972,0.9571271929824562,0.9485316892460474,0.9059719597060184,0.9054961288765013,0.9709521247982786,0.5746929892740557,0.722027810862934,0.1254071661237785,12.1968994140625,3.290536403656006,0.3549595141700405,0.3402580971659919,7.602432000112458
water_body_1014,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1014.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1014.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_1014.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_1014.png,0.5,38541,2097,1678,15959,0.9107902448246527,0.9533126383615519,0.9483980510851912,0.958278425619732,0.8838613203367301,0.9352209352209352,0.9210698729782311,0.8476802244923559,0.8475588767903443,0.8233851185609158,0.5701275045537341,0.673742734934943,0.1366381479617514,21.0,4.591981410980225,0.6901587301587302,0.6973487773487773,7.607815124629269
water_body_1019,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1019.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1019.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_1019.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_1019.png,0.5,22293,5006,1467,5884,0.77497740387958,0.8732250925400027,0.8166233195355141,0.9382575757575757,0.5403122130394857,0.8131890331890332,0.7392848943985307,0.5434202980826914,0.5247559852573771,0.9447154471544715,0.22629176177630214,0.36512383746821236,0.05197947923724712,40.3782958984375,13.059199333190918,0.6857142857142857,0.7878499278499278,7.607815124629269
water_body_102,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_102.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_102.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_102.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_102.png,0.5,349212,7549,11969,382090,0.9470669595639085,0.9728139599020533,0.9788401759160895,0.9668614904992234,0.9806256560559903,0.9740044218321302,0.9737435732776069,0.9479767226241121,0.9479107668799522,0.9385443217218918,0.31025882352941175,0.4663531769517537,0.0564887448840382,180.544189453125,31.393680572509766,0.4810487200660611,0.4751618230734397,7.607815124629269
water_body_1020,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1020.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1020.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_1020.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_1020.png,0.5,1974,418,622,16535,0.654943596549436,0.7914995990376904,0.8252508361204013,0.7604006163328197,0.9753435970034802,0.9468003478438795,0.86787210666815,0.7619056897771821,0.7610684486240565,1.0,0.7672413793103449,0.8682926829268294,0.14197910264290103,4.0,1.3587353229522705,0.132794516343547,0.1223591999590772,7.607815124629269
water_body_1022,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1022.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1022.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_1022.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_1022.png,0.5,141405,5057,3419,309051,0.9434484691188343,0.9709014508077971,0.9654722726714097,0.9763920344694249,0.9839004418862302,0.9815310329199097,0.9801462381778275,0.957407114524893,0.9573746315187949,0.875615763546798,0.47567820392890553,0.616462951453629,0.08889109107125161,33.58635635375976,7.527353763580322,0.31556744790077834,0.31913660411564243,7.607815124629269
water_body_1023,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1023.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1023.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_1023.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_1023.png,0.5,306642,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,7.607815124629269
water_body_1026,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1026.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1026.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_1026.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_1026.png,0.5,13216,915,4920,137087,0.693716865256417,0.8191650912697183,0.935248743896398,0.7287163652404058,0.9933696613092564,0.9626292126196058,0.8610430132748311,0.8064195727335454,0.7986838741149744,0.9950186799501868,0.4448345035105316,0.6148107953833215,0.10547785547785547,102.0,19.137056350708008,0.11615365894273015,0.09050327274590426,7.607815124629269
water_body_1027,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1027.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1027.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_1027.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_1027.png,0.5,17235,1225,1647,12749,0.8571641716815039,0.9230892828450539,0.9336403033586133,0.9127740705433747,0.9123371976527838,0.9125882639396153,0.9125556340980792,0.8221671434002524,0.8218855263393939,0.9953145917001339,0.6952779144121988,0.8186718573509594,0.15328769964737607,6.206744885444677,1.9783480167388916,0.5746895544192842,0.5618456294131969,7.607815124629269
water_body_1029,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1029.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1029.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_1029.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_1029.png,0.5,173819,6733,16803,747573,0.8807428238453548,0.9365903861800665,0.9627088041118348,0.9118517275025968,0.9910739143000321,0.9750922821632971,0.9514628209013145,0.9216321274590965,0.9211069298814106,0.8162487168206481,0.45331132879046,0.5829023868931977,0.0874994690566198,25.78759937286377,6.849116802215576,0.20173177215618546,0.19107487554607336,7.5993350001226645
water_body_103,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_103.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_103.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_103.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_103.png,0.5,30335,1967,3129,79829,0.8561711495582964,0.9225131526928808,0.9391059377128351,0.9064965335883337,0.9759523693090126,0.9557869165365261,0.9412244514486732,0.8918682085561447,0.8915956978962862,0.9983516483516484,0.6305306122448979,0.7729119425001645,0.11134424395020283,16.0,3.4358925819396973,0.2903348950199549,0.28025334027416277,7.5993350001226645
water_body_1031,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1031.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1031.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_1031.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_1031.png,0.5,89058,1639,4712,137735,0.9334339527717511,0.9655710777537446,0.981928839983682,0.9497493867974832,0.9882402743696815,0.9727593247091926,0.9689948305835824,0.9434041383761234,0.9430458423254616,0.9309071729957806,0.5373647984267453,0.6813952116599186,0.1298205961293968,11.984498977661133,3.3124287128448486,0.4021977833441993,0.3890170881515287,7.5993350001226645
water_body_1033,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1033.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1033.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_1033.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_1033.png,0.5,1999,427,1311,17149,0.5349210596735349,0.6970013947001394,0.8239901071723,0.60392749244713,0.9757055075102412,0.916786364071627,0.7898164999786856,0.6606415359036274,0.6500946926247096,0.9949832775919732,0.5502645502645502,0.7086294067461794,0.11870503597122302,49.0,10.55175495147705,0.15847936416738484,0.11615436177343676,7.5993350001226645
water_body_1034,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1034.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1034.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_1034.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_1034.png,0.5,39762,6540,2934,25023,0.8075798196441628,0.8935481696217893,0.8587534015809253,0.9312816188870152,0.7927953616576371,0.8724195047065002,0.8620384902723262,0.7387922225476882,0.7350252308469295,0.9562841530054644,0.43080276062477296,0.594007266607805,0.08802033682872577,25.0,6.227902889251709,0.5749606108350503,0.623520381367915,7.5993350001226645
water_body_1036,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1036.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1036.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_1036.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_1036.png,0.5,126965,8730,9906,113749,0.872006373582599,0.9316275691025293,0.9356645418033089,0.9276252822000277,0.9287224748732436,0.9281434355118565,0.9281738785366356,0.8559510658466262,0.8559156848085661,0.6712062256809338,0.2885820769100457,0.40362668750819847,0.05066327970646345,54.765116310119616,13.691388130187988,0.5277462887989204,0.5232118758434547,7.5993350001226645
water_body_1039,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1039.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1039.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_1039.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_1039.png,0.5,45180,7407,22006,140237,0.6056868606973844,0.7544271246441184,0.8591476981002909,0.6724615247224124,0.94983202839262,0.8630870921193502,0.8111467765575162,0.6709967458288649,0.6614558944517611,0.8233532934131736,0.13147172068333893,0.226738245473704,0.02747802472664904,119.97368774414062,36.18952560424805,0.31274030628869337,0.24478424801005447,7.5993350001226645
water_body_104,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_104.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_104.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_104.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_104.png,0.5,47735,4938,2003,49652,0.8730521618260297,0.9322240774916757,0.9062517798492586,0.9597289798544373,0.9095438725041216,0.9334694425274136,0.9346364261792794,0.86837360201365,0.8669992411209106,0.8053177106804867,0.7207023274806044,0.7606641248933728,0.153671583725077,22.236279296874965,4.191655158996582,0.4767464151522123,0.5048788436469596,7.5993350001226645
water_body_1041,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1041.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1041.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_1041.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_1041.png,0.5,15692,680,4623,29279,0.7474160514408192,0.8554528852181972,0.9584656731004153,0.7724341619492986,0.9773023131613204,0.8945180411345824,0.8748682375553095,0.7850859081682038,0.7739134660021326,0.98989898989899,0.3559848989562514,0.5236545214844889,0.07425441265976872,78.98914794921875,19.855314254760742,0.40408561085252814,0.32565540836217527,7.596849875426415
water_body_1043,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1043.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1043.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_1043.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_1043.png,0.5,32304,987,2883,25251,0.8930170840935479,0.9434854989923771,0.9703523474813013,0.9180663313155427,0.9623828035673451,0.936996336996337,0.9402245674414439,0.8741412072749876,0.8724323242558846,0.9809244314013206,0.5269181856718949,0.6855714460153394,0.11271729185727355,16.1968994140625,3.7734215259552,0.5728449328449329,0.541978021978022,7.596849875426415
water_body_1044,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1044.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1044.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_1044.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_1044.png,0.5,33425,1587,2006,38666,0.9029391107029013,0.9489942222790058,0.9546726836513195,0.9433829132680421,0.9605743671279159,0.9525262935362825,0.9519786401979791,0.9046540132811581,0.9045980253658606,0.9041860465116279,0.5581920903954802,0.6902585407577251,0.12150668286755771,15.1968994140625,4.389594078063965,0.46814386131811214,0.4626076845832673,7.596849875426415
water_body_1045,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1045.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1045.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_1045.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_1045.png,0.5,105104,3057,9028,157657,0.8968759866540374,0.9456348153113233,0.9717365778792726,0.9208986086286055,0.9809786328509028,0.9560299222109836,0.9509386207397541,0.9096920309162242,0.9087673615376012,0.8994631527574427,0.31830665782744577,0.4702121985691993,0.07338668482887792,69.78217163085937,20.54126739501953,0.4152579990249085,0.393533105811982,7.596849875426415
water_body_1046,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1046.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1046.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_1046.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_1046.png,0.5,179947,7782,17851,1135300,0.8753137464733923,0.9335117903545017,0.958546628384533,0.9097513625011375,0.9931920894563995,0.9808834496748404,0.9514717259787685,0.9227868998968648,0.922357616612777,0.7746522411128285,0.26192842942345923,0.3914860668954428,0.05117218282111899,334.0,73.34417724609375,0.14751357317582484,0.14000432551757055,7.596849875426415
water_body_1047,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1047.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1047.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_1047.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_1047.png,0.5,23916,1892,349,3635,0.9143250372749169,0.9552453418009705,0.9266893986360818,0.9856171440346178,0.6576804776551475,0.9247784640171858,0.8216488108448826,0.7346999089255614,0.7210181215048221,0.6774193548387096,0.41376015289058765,0.5137360697184988,0.08244575936883629,54.18094005584716,14.94681453704834,0.8144803974221267,0.8662728249194415,7.596849875426415
water_body_1053,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1053.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1053.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_1053.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_1053.png,0.5,18750,1159,1632,32771,0.8704331275242561,0.9307289469112209,0.9417851223064946,0.919929349425964,0.9658414382552314,0.9486117248490205,0.9428853938405977,0.8900487626764572,0.8898937926058437,0.9456066945606695,0.6582019848219498,0.7761526810795745,0.13370951913640824,7.1937994956970215,2.1655001640319824,0.3752761820592134,0.36656724112534983,7.596849875426415
water_body_1054,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1054.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1054.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_1054.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_1054.png,0.5,34767,1233,846,29298,0.9435759648265755,0.9709689581500566,0.96575,0.9762446297700278,0.9596148177262455,0.9685685776487664,0.9679297237481366,0.9367716358780159,0.9367066156636602,0.958252427184466,0.7348135735232509,0.8317890620476823,0.13483892394553304,4.199999809265137,1.6241189241409302,0.53841618287373,0.5442670537010159,7.596849875426415
water_body_1055,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1055.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1055.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_1055.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_1055.png,0.5,59880,681,3982,87119,0.9277535906295028,0.9625230061966035,0.9887551394461782,0.9376468009144718,0.992243735763098,0.9692539990241458,0.9649452683387849,0.9374373494400804,0.9364894014193199,0.7985239852398524,0.4512,0.5765977550171965,0.07135362014690451,39.53147277832034,6.628418922424316,0.42108108820930756,0.39931558333663014,7.590014124616573
water_body_1056,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1056.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1056.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_1056.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_1056.png,0.5,12735,1262,4110,36157,0.7033191583365549,0.8258219311328707,0.9098378223905123,0.7560106856634016,0.9662738181137924,0.9010025062656641,0.8611422518885969,0.7638318701671843,0.7574927177113175,0.7774030354131535,0.41915043417038256,0.5446456478576075,0.07669499901166238,20.99348621368408,5.9517130851745605,0.3104268022998673,0.25794265074450834,7.590014124616573
water_body_1057,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1057.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1057.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_1057.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_1057.png,0.5,116427,48657,33032,520768,0.5876708594964566,0.7402930600903533,0.7052591408010468,0.7789895556640952,0.9145506431926944,0.8863669242882023,0.8467700994283949,0.6691476738735711,0.6677954297012764,0.45401504682941807,0.17739376961760436,0.25511028203053676,0.02977462461179018,51.7410888671875,14.745064735412598,0.2079041959481641,0.22963927420835628,7.590014124616573
water_body_1058,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1058.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1058.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_1058.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_1058.png,0.5,91158,10006,23080,461002,0.7337014262258137,0.8463988263804422,0.9010912972994346,0.7979656506591501,0.9787561994700726,0.943466508100867,0.8883609250646114,0.8141651270078092,0.8119133367859196,0.8604651162790697,0.30571984435797667,0.4511484375181862,0.0601516838296688,91.49892425537095,19.32082748413086,0.1951965498269104,0.17285722585032617,7.590014124616573
