threshold,iou,dice,precision,recall,specificity,pixel_accuracy,balanced_accuracy,mcc,cohen_kappa
0.1,0.6367628020877557,0.7780758473684025,0.6502342026051906,0.9684891574067812,0.6986371210723882,0.797532136898359,0.8335631392395847,0.6456196480800983,0.6047433355834297
0.15000000000000002,0.682175334531926,0.8110632946853247,0.7031636017370955,0.9580795662348327,0.7660355822845933,0.8364156064268119,0.862057574259713,0.6978193097796196,0.6727153525053183
0.2,0.713652859546362,0.832902481469065,0.7423741134090125,0.9485760176370385,0.8095739827554994,0.8605152638597026,0.8790750001962689,0.7320930125423049,0.716221748108931
0.25,0.7363528328020256,0.8481603725825033,0.7729985139134795,0.9395131405599622,0.8403972521577285,0.876721111281762,0.8899551963588453,0.7561055182388882,0.7460396259530025
0.30000000000000004,0.753026334455248,0.8591158269042781,0.797973533378024,0.9304053016450603,0.8637365371145906,0.8881692173822637,0.8970709193798254,0.77352272125233,0.7673032227566733
0.35,0.764688571365923,0.8666555490570561,0.8187325060301892,0.9205375694011101,0.8821018802166991,0.8961877405341073,0.9013197248089047,0.7857431003732567,0.782141883698609
0.4,0.7724972135828972,0.8716484377669445,0.8367037528502109,0.9096392522574344,0.8973021991848368,0.901823466007328,0.9034707257211356,0.7941981753205845,0.792383769751107
0.45000000000000007,0.7768643853799934,0.8744216967507693,0.8526686651495087,0.8973136993010415,0.9103094715992582,0.9055467982299521,0.9038115854501498,0.7994762006681158,0.7988081218795668
0.5,0.7775941094492611,0.8748837603767459,0.8670868949313832,0.8828221173062106,0.9217172901898336,0.9074630388966797,0.9022697037480221,0.8015555858318022,0.8014739937463812
0.55,0.7733635739686272,0.8721996834951442,0.8800018209635119,0.8645346784387177,0.9318036756785425,0.9071510229248461,0.8981691770586301,0.7993767533833764,0.799299264983967
0.6,0.7637625614109068,0.8660605209807168,0.8919541109338731,0.8416279097934588,0.9410242694810473,0.9045976236129126,0.891326089637253,0.7928767680502679,0.792071189271072
0.65,0.7470428588225154,0.8552083940585324,0.9039185546909226,0.8114795649998561,0.9501029031481912,0.8993004063197423,0.8807912340740236,0.7810204812804515,0.778358725943841
0.7000000000000001,0.7213551559412718,0.8381247222010035,0.9161754362596677,0.7723285921987271,0.9591226968941036,0.8906666415276876,0.8657256445464153,0.7627741688788494,0.7564841765209848
0.75,0.6859343934446924,0.8137142181946888,0.9295539390778279,0.7235468185590014,0.9682797778062411,0.8785903679849977,0.8459132981826212,0.7382573558062285,0.7257241711788878
0.8,0.6344926647960298,0.7763787240675184,0.9427022967383176,0.6599431325323037,0.9767963328644349,0.8606763928891593,0.8183697326983693,0.7025092083887056,0.6797083555542587
0.85,0.5685676095707928,0.7249513582986327,0.9563141522034395,0.5837288042609714,0.9845745169159598,0.8376731125935376,0.7841516605884655,0.6571125772732144,0.6191433522358722
0.9,0.4848755533829555,0.6530857785061859,0.9700029025267677,0.4922567740666408,0.9911938644549478,0.8083440623175581,0.7417253192607943,0.5986955304692197,0.5394473625537137
