threshold,iou,dice,precision,recall,specificity,pixel_accuracy,balanced_accuracy,mcc,cohen_kappa
0.1,0.5689163396068088,0.7252347690500651,0.5754291438185931,0.9804938026152151,0.5815046442462315,0.7277256610200168,0.7809992234307233,0.5591891119322868,0.48939147812614076
0.15000000000000002,0.6289404451213125,0.772208028850893,0.6411336982181722,0.970648949502912,0.6857077095380751,0.79013259666724,0.8281783295204936,0.636359080523924,0.592207599208915
0.2,0.6725060951649545,0.8041897092143359,0.6920586924473489,0.9596825638396297,0.7529754652307252,0.8287292081557429,0.8563290145351774,0.6868699885469134,0.6589517641681557
0.25,0.703460460888076,0.8259193295526642,0.7324335451009286,0.9467613156621899,0.7999256537192134,0.8537377920633287,0.8733434846907017,0.7205668669609546,0.703311203216054
0.30000000000000004,0.7243212883460295,0.8401233496813104,0.7656323612110434,0.930671566331314,0.8351984573194603,0.870187315491284,0.8829350118253871,0.7424849583373998,0.7325875366422993
0.35,0.73297484672341,0.8459151592526211,0.7929446923277103,0.9064693237440673,0.863074590992393,0.8789778350091352,0.8847719573682302,0.7515380742257896,0.7470036339254154
0.4,0.727030591387183,0.8419429221612322,0.8148249640960217,0.8709280304332996,0.8855046513783431,0.8801626306968208,0.8782163409058213,0.7466846702396033,0.7456127382616935
0.45000000000000007,0.709401122777634,0.8299995984850138,0.833324453810285,0.8267011691970638,0.9043480613613142,0.8758921314608796,0.865524615279189,0.7322903444313152,0.7322758883717393
0.5,0.6832196856628845,0.8118009686820165,0.8494662287787879,0.7773340435241968,0.9203138258371958,0.8679147851380327,0.8488239346806963,0.7120207023633418,0.7103609694605804
0.55,0.6528681151479672,0.789982103429373,0.8648460799783773,0.7270465189323625,0.9342736539908799,0.8583293287985829,0.8306600864616211,0.6901677619373033,0.6842999014607221
0.6,0.6187349177480423,0.7644672527467514,0.8795284342933712,0.6760282584581858,0.9464342753442774,0.8473362374615836,0.8112312669012316,0.6667743365487969,0.6543727320223506
0.65,0.5764429800152424,0.7313210656178238,0.8928890888537329,0.6192652052438598,0.957026538162688,0.8332442135297303,0.7881458717032739,0.63777005171443,0.6160827513437521
0.7000000000000001,0.5339024328831771,0.6961361054492041,0.906625846849567,0.5649683817537435,0.9663403041487822,0.8192460551798013,0.7656543429512629,0.6098538978782324,0.5771481497779422
0.75,0.49660518453542085,0.6636422079341894,0.9219610353906905,0.5183959130506528,0.9746167068866108,0.8074215163688149,0.7465063099686318,0.5873146508150344,0.543118037895571
0.8,0.46078852268367126,0.630876428077541,0.9393349826998991,0.47492175662787084,0.9822569874904497,0.7963294459874668,0.7285893720591603,0.5669753116737795,0.5103588416721508
0.85,0.4142168321510997,0.5857897073973497,0.9559062803590757,0.4222853768081793,0.9887317901019298,0.7811412609801371,0.7055085834550545,0.5376462006753691,0.4658231525835316
0.9,0.33315659470564607,0.499801142684525,0.9672596083101813,0.336956414147491,0.9934021564956781,0.7528287928099244,0.6651792853215845,0.4769905370385742,0.3829532229011427
