threshold,iou,dice,precision,recall,specificity,pixel_accuracy,balanced_accuracy,mcc,cohen_kappa
0.1,0.7007835371451457,0.8240714021978924,0.7409592693643838,0.9281842394216696,0.7933015529147986,0.8457872261812082,0.8607428961682342,0.7037439578694354,0.6898472284504572
0.15000000000000002,0.7225601973794128,0.8389375285446248,0.7787364089362693,0.9092263219413877,0.8354413258726876,0.86415261044091,0.8723338239070377,0.7291755531981555,0.7226874607212314
0.2,0.7353872966200995,0.8475195111228085,0.8057533258142778,0.8938523027071248,0.8627391919390883,0.8748459538101873,0.8782957473231066,0.7447415467157146,0.7418687014719617
0.25,0.743640757380879,0.8529747360320953,0.8271793902032255,0.8804307085507576,0.8828289523539139,0.8818957455508358,0.8816298304523358,0.7554694295436504,0.7544440562751504
0.30000000000000004,0.7490894593537077,0.8565479087964979,0.8455059898740737,0.8678820487449284,0.8989852098403411,0.8868823195948745,0.8834336292926348,0.7633785951724636,0.7632011919779036
0.35,0.75223917717884,0.8586033082423926,0.8618461228519049,0.8553848052293795,0.9126577893937416,0.8903716738685306,0.8840212973115606,0.7691036701394356,0.7690891505630478
0.4,0.7536149844790162,0.8594987966562212,0.8767098661283311,0.8429504724014493,0.9244901179962086,0.8927613371735686,0.883720295198829,0.7732317822639266,0.7728422098211036
0.45000000000000007,0.7535409787522096,0.8594506634095507,0.8904623579042039,0.8305263314248368,0.9349225493129292,0.8942997983563474,0.882724440368883,0.7761241443433357,0.7749160786934027
0.5,0.7522902351427695,0.8586365660840151,0.9032170632769636,0.818249835182225,0.9441501653160324,0.8951597147054605,0.8812000002491287,0.7780347104228413,0.7756439069984224
0.55,0.7494477445730235,0.856782086687518,0.9146550539673701,0.8057969010830556,0.9521066334770155,0.8951744577545664,0.8789517672800355,0.7785056885051206,0.7746374084719135
0.6,0.7449501094216407,0.8538354253217618,0.9249798678194312,0.7928534327229267,0.9590392633546361,0.8943728822650332,0.8759463480387815,0.777526956444531,0.7719058801670236
0.65,0.7386706201076109,0.849695867135424,0.9339593087414071,0.7793789369167822,0.9648955944633285,0.8927071844781196,0.8721372656900553,0.7749212774641002,0.7673261155064696
0.7000000000000001,0.7308928511175071,0.8445269742094372,0.9421070452737562,0.7652637027270057,0.9700452374161574,0.8903604609705074,0.8676544700715816,0.77106151398553,0.7612452053060099
0.75,0.7214144656373034,0.838164753507193,0.9497235530359688,0.7500594029540373,0.9747074665623358,0.8872922083714625,0.8623834347581865,0.765876390639545,0.7535204775554204
0.8,0.7093370791183998,0.8299557621300118,0.9566969999943917,0.73286705232693,0.9788700692638528,0.8831451522720444,0.8558685607953913,0.758627498926379,0.7433019518468371
0.85,0.693250758842222,0.8188400391637675,0.9631329928221677,0.7121486182157634,0.9826359286261411,0.8773836611589908,0.8473922734209522,0.7482728612631501,0.7292789393028928
0.9,0.6703723770342976,0.8026621922765823,0.9696231660756891,0.6847534017588942,0.9863352080048063,0.8689834221259697,0.8355443048818503,0.732930532191531,0.7088908141519513
