threshold,iou,dice,precision,recall,specificity,pixel_accuracy,balanced_accuracy,mcc,cohen_kappa
0.1,0.6730935084254052,0.8046095511527891,0.6912980601667117,0.9623493893500807,0.7514039295553911,0.8287109414578754,0.856876659452736,0.6879755279634083,0.6592728545144012
0.15000000000000002,0.7137049689756247,0.8329379699496877,0.7412815170511361,0.9504582813152865,0.8081044925201291,0.8602741199463934,0.8792813869177079,0.7323442283531343,0.7159812386441097
0.2,0.7393609859097414,0.8501524317254155,0.7761693858625155,0.9397253310598455,0.8432341812051901,0.8785961296327998,0.8914797561325178,0.7593546531261507,0.7496654545292148
0.25,0.7564673244731503,0.8613508648104815,0.802482526917078,0.9295398457402475,0.8676495534259993,0.8903310255432118,0.8985946995831233,0.7771494168703504,0.7714463931521748
0.30000000000000004,0.7672523618541932,0.8682997158925231,0.8232218922790185,0.9186002489336406,0.8858895041924102,0.8978772944748398,0.9022448765630253,0.78846078756198,0.7853134294277069
0.35,0.7720729184528823,0.8713782716423935,0.8400067365641185,0.9051839654398511,0.9002659984468391,0.9020683284578043,0.9027249819433452,0.7939326763532719,0.7924902194483481
0.4,0.7718659412724079,0.8712464338223213,0.8544499060420099,0.8887165656321662,0.9124257103363331,0.9037368144784812,0.9005711379842496,0.7948191230035974,0.7944275412510156
0.45000000000000007,0.766123603287372,0.8675764276762382,0.866853047813665,0.8683010158530972,0.92284865131918,0.9028581063302853,0.8955748335861387,0.7908719286569338,0.7908712418808858
0.5,0.7553584740846374,0.8606315863527902,0.8776966585466188,0.8442174510038793,0.9319488189375659,0.8997971437525593,0.8880831349707226,0.7828172972086109,0.7824567015196398
0.55,0.7406503978154205,0.8510041979078208,0.8877545631463487,0.8171755896090307,0.9402306365756095,0.8951335864197779,0.8787031130923201,0.7718869992999158,0.7703136455140088
0.6,0.7219976271610781,0.8385582137547759,0.897291980721961,0.7870411046872214,0.947885875467335,0.8889396975251653,0.8674634900772782,0.7582314776561213,0.7544648253009442
0.65,0.700779901532854,0.8240688885155162,0.9068851222345313,0.7551124490185561,0.9551496439984325,0.8818402784956146,0.8551310465084943,0.7432294025360284,0.7362304508005938
0.7000000000000001,0.6776277303417052,0.8078404023563482,0.9163123091600036,0.7223316801574763,0.9618370278140448,0.8740634261446095,0.8420843539857605,0.7273287585782005,0.7161201251086637
0.75,0.6518955878452304,0.7892697246023613,0.9257060301665964,0.6878849650500061,0.96806376217921,0.8653842087743998,0.827974363614608,0.7100045917366107,0.6934989427528013
0.8,0.6209667015587246,0.7661683623255208,0.935139207522081,0.6489154531374928,0.9739635622210059,0.854840362971985,0.8114395076792493,0.6892055146673075,0.6658309563752075
0.85,0.5837936159381989,0.7372092046126534,0.945454810032538,0.604141230397293,0.9798376280243213,0.8421529112670076,0.7919894292108072,0.6644541581974199,0.6320702741140577
0.9,0.512371345724634,0.677573463915554,0.9556086770637208,0.524863849773222,0.9858956807686444,0.8169373477432448,0.7553797652709332,0.6137879784762306,0.5643759609805565
