threshold,iou,dice,precision,recall,specificity,pixel_accuracy,balanced_accuracy,mcc,cohen_kappa
0.1,0.6938657225278411,0.8192688632866959,0.7229743029761261,0.9451563455129004,0.7693092651301994,0.8377350404823855,0.8572328053215499,0.6967822144326896,0.676718102141309
0.15000000000000002,0.7145456726088703,0.8335102225904665,0.7547065308725444,0.9306894010459216,0.8073176438441332,0.8553241738628397,0.8690035224450274,0.720216635483746,0.7080399624503498
0.2,0.7290845261618711,0.8433185482033707,0.7797145314552288,0.9182210192079835,0.8347555986211568,0.8672337387547349,0.8764883089145701,0.7368026737210125,0.7294570877256386
0.25,0.7398315920248295,0.8504634533780454,0.8011825389880893,0.9062042780638682,0.8567553341061891,0.8759969520124244,0.8814798060850286,0.7493549282772275,0.7452286749878986
0.30000000000000004,0.7478360275134437,0.8557279009488682,0.820343794260319,0.894302069562813,0.875244452907733,0.8826601699793534,0.884773261235273,0.7591600337468091,0.7571565324842705
0.35,0.7537404186043779,0.8595803696013377,0.8380083952538124,0.8822922981824912,0.8913609574568461,0.8878321525378104,0.8868266278196686,0.7670073772439566,0.7663031675290232
0.4,0.758306710337015,0.8625420194087415,0.8548823798391963,0.8703401587506527,0.9058907943288992,0.8920572987803213,0.888115476539776,0.7737759095871867,0.7736917170197258
0.45000000000000007,0.7617853506273888,0.8647879270378876,0.8712192485804495,0.858450861451379,0.9191708081677541,0.8955434074490776,0.8888108348095666,0.7797521653417162,0.7796957622923991
0.5,0.7634372286992063,0.8658513229442857,0.8861227247625801,0.846486656330088,0.9307064817491805,0.8979347869232818,0.8885965690396342,0.7840889527809366,0.7835546506815804
0.55,0.763421913870405,0.8658414731785049,0.8995865340624315,0.8345365506981761,0.9406632606555704,0.8993671390560124,0.8875999056768733,0.7869260833401365,0.785509609207413
0.6,0.7623091758687428,0.8651253551953585,0.912028265290444,0.8228106429435712,0.9494450061999152,0.9001689279551829,0.8861278245717432,0.7888405916461295,0.7862154206125245
0.65,0.7596767777585065,0.8634276332568191,0.9231866057939394,0.8109348509898778,0.9570203643628178,0.9001754369491186,0.8839776076763478,0.7893846589277836,0.785286313282176
0.7000000000000001,0.7553248955979007,0.8606097908052756,0.93315339885077,0.7985317107113844,0.9635625682848766,0.8993456113588559,0.8810471394981305,0.7884038294602336,0.7825864861791472
0.75,0.7490120475917712,0.8564972992874371,0.942216931002459,0.7850739880417135,0.9693317078540188,0.8976331768613873,0.8772028479478662,0.7857803197345197,0.7779558265050818
0.8,0.7401919764781427,0.8507015162501408,0.950679800574371,0.7697506538438247,0.9745627635415229,0.894866089720826,0.8721567086926738,0.781179695193215,0.7709446883313543
0.85,0.7276091915116689,0.842330771434489,0.95882470780667,0.7510774226499042,0.9794547474890801,0.8905883557868727,0.8652660850694922,0.773735740592714,0.7604378922658738
0.9,0.7080064765979736,0.8290442528159364,0.9670187702982956,0.7255259943624894,0.9842378948521271,0.8835676855696387,0.8548819446073083,0.7611133272701746,0.7434633708029528
